id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,text,created_at,in_reply_to_user_id
1341111919525158913,125743054,0,2,0,1,1341111919525158913,"Apagar a memória não é solução. No caso, se trata da elaboração e construção do ""Museu do Percurso da @UFPR"" ((4 etapas): 1) marco na sede Munhoz de Mello; 2) recolocação do busto do Suplicy de Lacerda; 3) marco da resistência estudantil e 4) colocação do busto do Vieira Netto. https://t.co/3qvzRhj72p",2020-12-21T20:02:52.000Z,
1341110048802680832,4861956820,0,0,14,0,1341056336155578374,@mprsgn @UFPR Aguardando a foto 3: retirada do busto em 2020/2021,2020-12-21T19:55:26.000Z,164548336
1341107775439597570,2682908887,0,0,28,0,1341056336155578374,@mprsgn @UFPR @ricardo_marcelo que isso?,2020-12-21T19:46:24.000Z,164548336
1341107113125408775,1278364220497813504,0,0,2,0,1341107113125408775,"Campus da UFPR recebe usina solar
#energiasolar
@copelenergiaPR @UFPR https://t.co/tWlGENiOi1 https://t.co/pPWD3ovLQZ",2020-12-21T19:43:46.000Z,
1341105007282823170,3349834780,0,0,1,0,1341056336155578374,@mprsgn @UFPR Merda me sinto analfabeto 🤬,2020-12-21T19:35:24.000Z,3349834780
1341103791584800775,897148428299493376,0,0,2,0,1341102436468047872,@MsSilvaNinja @aoacostag @ProfessorEuler @UFPR @lucianapombo @profjosete @DaltonBorba @MedicaLeticia @xuxameneghel @portadosfundos @tesaopiaoficial Parabéns pra nós!! https://t.co/VM2rSkAmGt,2020-12-21T19:30:35.000Z,1216757952746573824
1341098898769784833,164548336,0,0,0,0,1341056336155578374,@givfrioli @UFPR Ai amiga nem me fala,2020-12-21T19:11:08.000Z,187033878
1341080230325325829,3349834780,1,1,8,0,1341056336155578374,"@mprsgn @UFPR Pois não seja por isso, vai vai falta oportunidade pra arrancar busto de cuzão de caralho milico de bosta",2020-12-21T17:56:57.000Z,164548336
1341076899431378944,3856326532,0,0,3,0,1341056336155578374,"@mprsgn @UFPR E laia

Falei que votei no corno por obrigação. Desgraça",2020-12-21T17:43:43.000Z,164548336
1341075541907140608,767430805895450624,0,0,1,0,1341056336155578374,@mprsgn @UFPR E pra quando fica marcado a próxima derrubada ?,2020-12-21T17:38:19.000Z,164548336
1341071197149290500,1274860828345487361,0,0,8,0,1341056336155578374,@mprsgn @UFPR @ufprdetodosnos todos quem??,2020-12-21T17:21:03.000Z,164548336
1341070783972581378,1274860828345487361,0,0,0,0,1341056336155578374,@mprsgn @UFPR @ricardo_marcelo,2020-12-21T17:19:25.000Z,164548336
1341070687516155904,1274860828345487361,0,0,0,0,1341056336155578374,@mprsgn @UFPR @UFPR,2020-12-21T17:19:02.000Z,164548336
1341068549541031937,41412150,0,0,2,0,1341056336155578374,@mprsgn @UFPR que palhaçada hein @ricardo_marcelo,2020-12-21T17:10:32.000Z,164548336
1341068113769607169,3368674101,1,0,11,0,1341068113769607169,alem do desrespeito com a história do movimento estudantil da @UFPR (que teve papel essencial na reeleição do atual reitor e marcou a maior participação da comunidade acadêmica em um processo eleitoral interno) é um absurdo em termos políticos e muito simbólico https://t.co/zjkqLOqJcI,2020-12-21T17:08:48.000Z,
1341060419503468551,107278142,0,0,0,0,1341060419503468551,"Em breve! 
..
.
#identidade #etnia #fronteira #historiaoral #ucrania #prudentopolis #linguaucraniana #unicentro #ufpr #taraschevtchenko #doutorado #historiador #historia em Editora e Revista Acadêmica Todas as Musas https://t.co/HDYEabanIt",2020-12-21T16:38:14.000Z,
1341059404439891968,164548336,0,0,2,0,1341056336155578374,@giurupingaa @UFPR Homenagem à agente da ditadura em universidade pública 😍😍,2020-12-21T16:34:12.000Z,952372315
1341059098104754176,952372315,0,1,0,0,1341056336155578374,@mprsgn @UFPR que palhaçada é essa,2020-12-21T16:32:59.000Z,164548336
1341056336155578374,164548336,41,20,277,27,1341056336155578374,"A @UFPR aproveitou a pandemia pra RECOLOCAR O BUSTO DE SUPLICY DE LACERDA na Reitoria.

Foi agente da ditadura na UFPR e no MEC, perseguidor ferrenho dos estudantes.

O busto foi derrubado pelos estudantes em 1968 e em 2014 e recolocado em 2020 pela gestão de Ricardo Marcelo. https://t.co/wZZklXKADS",2020-12-21T16:22:00.000Z,
1340898418491834368,40006201,0,0,0,0,1340898418491834368,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-21T05:54:30.000Z,
1340876321145167872,1244310937965932545,0,0,2,0,1340876321145167872,"Novo decreto do Governo Federal ameaça a diversidade de espécies aquáticas brasileiras https://t.co/SdLOFMfwFS via 
@conexaoplaneta @lec_ufpr @UFPR @AEufpr",2020-12-21T04:26:41.000Z,
1340875263769518081,1244310937965932545,0,0,0,0,1339708929866121223,"@UFPR @ricardo_marcelo Faltou legendar o vídeo, mas ficou bonito! Vida longa @UFPR e gratidão por tudo que representa em minha vida e na de tantas pessoas do Brasil e do mundo!!!",2020-12-21T04:22:29.000Z,23978439
1340869780769812481,1165483626932383745,0,0,0,0,1340869780769812481,@UFPR mano como vocês não tem faculdade de RI????,2020-12-21T04:00:42.000Z,23978439
1340850647906828288,1242977858726830081,0,0,3,0,1340850647906828288,Meu sonho de natal é a @UFPR liberar as inscrições de transferência...🥺🥺,2020-12-21T02:44:40.000Z,
1340785859017256961,80410883,0,0,1,0,1340785859017256961,Curitiba é uma das cidades de grosso analfabetismo funcional. Avessa a cultura. @RafaelGreca @UFPR @gazetadopovo https://t.co/CgAQ1NLWlk,2020-12-20T22:27:14.000Z,
1340760495134019585,165796926,0,0,24,0,1340760495134019585,"Último feito representando a @UFPR :
Terceira melhor oradora no MOOT de Direitos Humanos da UFBA!",2020-12-20T20:46:26.000Z,
1340666201362604034,33642328,0,0,8,1,1340666201362604034,"Dimas Tadeu Covas: Coronavac é a mais segura das vacinas em teste no país https://t.co/BqvSOyEQwp E tem a parceria de longa data com a @UFPR A 1ª entrega, além de divisor, “resposta” a tanta desinformação e bate-boca!",2020-12-20T14:31:45.000Z,
1340603822805291008,119561011,0,1,1,0,1340000116242038785,@_redvelvetttt @UFPR te amo 💛,2020-12-20T10:23:53.000Z,758283068901847041
1340554222207705088,278777690,0,0,0,0,1340295270916091904,@UFPR https://t.co/oAiairLhT5,2020-12-20T07:06:47.000Z,23978439
1340552323161055232,278777690,0,0,0,0,1340308226215211011,@UFPR https://t.co/o9POuV6n1Z,2020-12-20T06:59:14.000Z,23978439
1340446596568379393,3339097456,0,0,0,0,1340308226215211011,"@UFPR daqui 2 anos tô ai no mestrado, meu anjo",2020-12-19T23:59:07.000Z,23978439
1340400560550383624,40006201,0,0,1,0,1340400560550383624,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-19T20:56:11.000Z,
1340390775427899393,1190287997431930881,0,0,0,0,1340390775427899393,"#VovóDasUni 108 Anos dessa faculdade maravilhosa @UFPR ❤

E essa saudade que não passa... https://t.co/kOWa3Mb5IS",2020-12-19T20:17:18.000Z,
1340384570227748867,71023921,0,0,1,0,1340384570227748867,"@UFPR Parabéns, sua linda!!! 🥰 https://t.co/QEGfB0v9MJ",2020-12-19T19:52:39.000Z,23978439
1340373584779329537,1020385106727440384,6,0,28,0,1340373584779329537,"Cientistas da @UFPR conseguiram usar o próprio processo de evolução das espécies para bloquear o sistema sensorial do mosquito Aedes aegypti, causador da dengue. Saiba mais: https://t.co/l4UjjrfLAs https://t.co/xzGoH0GObh",2020-12-19T19:09:00.000Z,
1340357067878637568,64503844,0,0,4,0,1340357067878637568,"Eu sou a neta da vovó das uni ❤
Parabens casinha! Parabéns @UFPR https://t.co/f5qap8FH3R",2020-12-19T18:03:22.000Z,
1340353746384121857,4487584342,0,0,0,0,1340295270916091904,@cassiadamotta @UFPR @ufrrjbr só se tornou universidade a 100 anos,2020-12-19T17:50:10.000Z,410343910
1340348386940219392,410343910,0,1,0,0,1340295270916091904,@UFPR A mais antiga? E a @ufrrjbr?,2020-12-19T17:28:52.000Z,23978439
1340344904757768193,752953882272301056,0,0,12,0,1340344904757768193,Parabéns @UFPR vc é linda por completo mas oq eu amo de verdade é o R.U aff parabéns linda,2020-12-19T17:15:02.000Z,
1340339128047710209,1283096288326758404,0,0,0,0,1340308226215211011,"@UFPR Desculpa, professor, na concepção universidade é a UFPR mesmo.",2020-12-19T16:52:05.000Z,1283096288326758404
1340335596833808386,1283096288326758404,0,1,0,0,1340308226215211011,@UFPR Mackenzie: 150 anos.,2020-12-19T16:38:03.000Z,23978439
1340332117230841857,1163761521916293120,0,0,12,0,1340332117230841857,"Tenho orgulho e satisfação em estar fazendo parte dessa história nos últimos 5 anos, que em breve representarão 25% da minha vida.

Que muitas outras gerações e pessoas venham e façam parte dessa história maravilhosa.

Obrigado por tudo @UFPR! https://t.co/EEMvFbofwH",2020-12-19T16:24:13.000Z,
1340324190042419206,603671246,0,1,13,0,1340324190042419206,"hoje é, ao mesmo tempo, aniversário das duas instituições que eu mais amo e mais me fazem passar raiva
parabéns @UFPR e @ParanaClube",2020-12-19T15:52:43.000Z,
1340320102869299202,1316143285497475075,1,0,13,1,1340320102869299202,"Em 19 de Dezembro de 1912 foi fundada a Universidade Federal do Paraná (@UFPR ), uma das principais instituições públicas de ensino superior no Brasil. Mais universidade pública paranaense, a UFPR tem como seu símbolo o icônico prédio da Praça Santos Andrade, em Curitiba. https://t.co/4GBTHr4wVI",2020-12-19T15:36:29.000Z,
1340305977233600513,122445211,0,1,3,0,1340295270916091904,"@UFPR Obg por tudo, vovó das uni haha",2020-12-19T14:40:21.000Z,23978439
1340301439936188417,62659584,0,0,4,0,1340301439936188417,"O tanto que amo 🖤🖤🖤 parabéns, @UFPR https://t.co/D4p5pXwuLU",2020-12-19T14:22:19.000Z,
1340298171260526592,841683834622136320,0,0,29,0,1340298171260526592,"Nossa Universidade completa 108 anos. O Departamento de História, com seus mais de 80 anos (dependendo da data de referência) faz parte dessa caminhada. 

Viva a Universidade Pública! Parabéns, @UFPR! https://t.co/JYeMe3wx73",2020-12-19T14:09:20.000Z,
1340295797812973569,137111061,0,0,3,0,1340295797812973569,Orgulho em ser @UFPR https://t.co/IdsUGVn8PF,2020-12-19T13:59:54.000Z,
1340292071622668295,170037456,0,0,0,0,1340292071622668295,"Parabéns pra ela, que me possibilitou experiências maravilhosas e abriu as portas do mercado de trabalho @UFPR ❤️",2020-12-19T13:45:05.000Z,
1340279408515567616,1232833736707801089,0,1,16,0,1340279408515567616,Será que o pinguim da @pontofrio  usa os chinelos da @UFPR ?,2020-12-19T12:54:46.000Z,
1340249692379226114,54181213,0,0,0,0,1340110687620780032,@luizahopf @UFPR Minha irmã é formada pela UFPR e fez um vídeo falando sobre o processo seletivo e o edital: https://t.co/nLi4s8Z8JU,2020-12-19T10:56:41.000Z,341543752
1340241302470987777,35263884,0,0,2,0,1340241302470987777,@UFPR Parabéns minha nossa Universidade 🎄🎂🍾 👏👏👏 https://t.co/02uSocrWsV,2020-12-19T10:23:21.000Z,23978439
1340171721224187904,1282035551592423431,0,0,0,0,1340171721224187904,@UFPR por favor por davor abre o pagamento mais um pouco por favor,2020-12-19T05:46:52.000Z,23978439
1340120694168973314,1339792597523574784,0,0,0,0,1340120694168973314,"Eu tô muito me achando por causa da minha breve aparição no anuário do programa de pós-graduação
#pretaeacademica #blackispower #engenheirapreta #cienciabrasileira #ppgerha #UFPR https://t.co/DYZ48h0NN9",2020-12-19T02:24:06.000Z,
1340110687620780032,341543752,0,1,3,0,1340110687620780032,stalkear a @UFPR no insta me da um gás pra seguir estudando 😔😔😔😔😔😔 meus likes podiam dar um gás pra eles me aprovarem 😭😭😭😭😭,2020-12-19T01:44:20.000Z,
1340084451452268544,110491327,0,0,0,0,1339566741123428357,@UFPR Quero me formaaaar da pra ser voluntária ou vem no cardápio do R.U. pros estudantes 🤔,2020-12-19T00:00:05.000Z,23978439
1340073037543182336,1105445914573971457,0,0,2,0,1340073037543182336,"ano passado eu postei que de Natal eu queria uma vaga na @UFPR, parece q o Papai Noel me atendeu pq mês que vem faz um ano que eu fui aprovada",2020-12-18T23:14:44.000Z,
1340067953061076994,40006201,0,0,0,0,1340067953061076994,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-18T22:54:31.000Z,
1340060450487197698,1027913678551756800,1,1,4,1,1340060450487197698,"Olá pessoal!!

Hoje vamos falar sobre mais um evento da universidade que apoiamos, a Feira de Cursos e Profissões da @UFPR , e sobre alguns projetos de Desenvolvimento que fazem parte desse apoio. 🏛️ https://t.co/sU7ahoYIUK",2020-12-18T22:24:43.000Z,
1340057164564606982,1320954437821730818,2,0,7,0,1340057164564606982,"📙Dica de Leitura📙

O novo Dossiê Literário da Fundação Japão convidou a Profª Drº Márcia Namekata da @UFPR sobre os Mukashi Banashi (昔話 - Contos antigos).

https://t.co/9rXCj4uVYK https://t.co/n2jRbgObt1",2020-12-18T22:11:39.000Z,
1340053704817426433,3248329335,0,0,0,0,1340053704817426433,do prédio histórico da @UFPR que tirei hj qnd passei na frente pq tava com saudade https://t.co/4MeOFX3kCl https://t.co/Pj1FWPHpfs,2020-12-18T21:57:54.000Z,
1340052215726272513,1074370303,0,0,0,0,1340052215726272513,"It is with great joy that I announce the publication of the Dossier #Semiárido: Controversies and approaches by @UFRN and @UFPR. I thank the organizers Cimone Rozendo and Paulo Cesar O. Diniz, and I invite you to access our page at the link:
https://t.co/e3cAqdr7dr",2020-12-18T21:51:59.000Z,
1340051665651679234,1074370303,0,0,0,0,1340051665651679234,"É com grande alegria que anuncio a publicação do Dossiê #Semiárido: Controvérsias e abordagens que traz meu artigo pela @UFRN e @UFPR. Agradeço aos organizadores Cimone Rozendo e Paulo Cesar O. Diniz, e os convido a acessar nossa página no link: 
https://t.co/e3cAqdr7dr",2020-12-18T21:49:48.000Z,
1340051210812928001,2803613940,8,2,49,0,1340051210812928001,"🌱 Os sistemas integrados lavoura-pecuária-floresta contribuem com a redução de doenças de plantas nas lavouras de grãos, tanto nas raízes quanto na parte aérea das plantas. As pesquisas são da @embrapa, @UFPR e Inst. Agronômico do PR.

Leia: https://t.co/t1uTHLDipK https://t.co/KsAknAJzfN",2020-12-18T21:48:00.000Z,
1340050004967305219,518869692,0,1,1,0,1339986571915894788,"@sampaaaaaaa @UFPR que chique, parabéns amiga",2020-12-18T21:43:12.000Z,3014913238
1340034407957147657,969617290433040384,0,0,0,0,1340034407957147657,@UFPR meu deus odeio vcs,2020-12-18T20:41:14.000Z,23978439
1340023484072779783,2245402317,0,1,1,0,1339986571915894788,@sampaaaaaaa @UFPR ORGULHO DA TIA,2020-12-18T19:57:49.000Z,3014913238
1340022562043154432,1251972106335764487,4,1,8,1,1340022562043154432,"Vacina contra a covid-19 desenvolvida na @UFPR é comparável à da AstraZeneca/Oxford em resultados pré-clínicos. Saiba mais no fio 🧵 (1/5)

📷 Marcos Solivan/Sucom-UFPR https://t.co/iSOzzjbCxF",2020-12-18T19:54:09.000Z,
1340019190237937666,2350435135,0,0,2,0,1339566741123428357,@UFPR boa tarde me disponho a ser voluntária.,2020-12-18T19:40:45.000Z,23978439
1340017837147119621,750089377620041730,3,0,7,0,1340017837147119621,Influence of seasonality on the aerosol microbiome of the Amazon rainforest https://t.co/SZFfOT5tOV Use link to open access article for 50 days. Amazing intercontinental collab @UFPR @unifesp @UEAmazonas @Scripps_Ocean @MBLScience  @UMNews @UniGraz @maxplanckpress @TheRuffLab,2020-12-18T19:35:23.000Z,
1340012718389157894,63823190,0,1,1,0,1340000116242038785,@_redvelvetttt @UFPR voce e tudo eu te amooo,2020-12-18T19:15:02.000Z,758283068901847041
1339996628850257925,1303777043465863168,0,0,0,0,1339990774268747779,@Estefbarboza @DireitoUFPR @UFPR ✊🏽🦋,2020-12-18T18:11:06.000Z,200314143
1339995790857695232,1085136951466954753,0,0,15,0,1339995790857695232,"Gente, me sentindo chique por um dia 💅

Nunca pensei em ter fala minha fechando matéria da @UFPR
É O MESMO VEÍCULO QUE SAI MATÉRIA DO MARCELO MUULLLEEEEERRRR

""Para os pesquisadores"" sim isso mesmo hoje me dei licença para expor felicidades nas redes 😍
https://t.co/ZdGulD6vcz https://t.co/LlK6optPDN",2020-12-18T18:07:47.000Z,
1339990774268747779,200314143,2,1,7,0,1339990774268747779,Apoio à Prof. Melina Fachin!  @DireitoUFPR @UFPR https://t.co/oQRleiduVu,2020-12-18T17:47:51.000Z,
1339988788572000264,3406037625,0,1,1,0,1339986571915894788,@sampaaaaaaa @UFPR a fama vem,2020-12-18T17:39:57.000Z,3014913238
1339987595980402691,4215239055,2,1,7,0,1339987595980402691,"Vídeo produzido pela @UFPR, em parceria com a 2ª Promotoria de Justiça de Matinhos, busca divulgar para a população local os canais de atendimento às vítimas de violência doméstica: https://t.co/ktVPlBDhEk",2020-12-18T17:35:13.000Z,
1339978793444892672,1219990315374989315,0,0,1,0,1339978793444892672,"A Agricultura de Precisão é uma disciplina da Pós em Agronegócio Digital da UFPR, com início em 06/03/2021.

🚜 Conheça a Pós: https://t.co/F1kJAkgW3A

💬 Fale com a Coordenação: https://t.co/AUAcA4Q4Fn

#UFPR #InSTA #Pós #Especialização #PósGraduação #Agronegócio https://t.co/FrxpZgVvtT",2020-12-18T17:00:14.000Z,
1339968303444467713,1257072740219195395,0,0,0,0,1339968303444467713,Eu amo uma Universidade né #ufpr https://t.co/gUvN07YNmC,2020-12-18T16:18:33.000Z,
1339964108247097346,631115899,0,0,4,0,1339964108247097346,"A Vacina da @UFPR contra #covid19 está produzindo mais anticorpos que a da Oxford em estudo. Segundo cientistas da instituição, os resultados da segunda imunização em camundongos apontaram anticorpos superiores aos da vacina da AstraZeneca/Oxford, em estudos na fase pré-clínica.",2020-12-18T16:01:53.000Z,
1339961652486266882,1225624246224932864,0,0,2,0,1339566741123428357,@gabipoii @carolinamrtinss @machadugui @UFPR amo esse grupo,2020-12-18T15:52:07.000Z,1086073407568072704
1339960751461699590,2816238512,0,0,2,0,1339926479518482432,"@paraibasoueu @_mulherdofuturo @UFPR cara que domínio elegante. aqui @ufsm.br é só docentes, essa casta privilegiada.... o nosso é um deselegante @acad.ufsm.br",2020-12-18T15:48:33.000Z,50132756
1339959872029384705,60341085,21,1,218,5,1339959872029384705,Orgulho dessa Universidade linda ❤️ #ufpr #vacina https://t.co/8p8VLIzKYJ,2020-12-18T15:45:03.000Z,
1339954661340696576,27159881,0,0,0,0,1339954661340696576,"https://t.co/U6BBJu6IN6

Poxa, mas cadê a baderna, maconha, essas coisas que universitário faz?

#orgulhodeserufpr #UFPR #universidadepública",2020-12-18T15:24:21.000Z,
1339952603036332035,1086073407568072704,0,1,4,0,1339566741123428357,"@carolinamrtinss @mfbmna @machadugui @UFPR oi se a maiara o Guilherme e a Carol forem escolhidos eu também quero pq a gente anda de bike juntos e eu compartilho meus alimentos com eles 
(inclusive posso levar um bolinho pra quem escolher nós)",2020-12-18T15:16:10.000Z,893151425819234304
1339934990361108480,53973026,0,0,1,0,1339934990361108480,Muito orgulho de ter sido parte dessa história.  Parabéns @UFPR e a todos q contribuíram e contribuem para que o ensino público seja referência para o país. https://t.co/Qr53kbgB72,2020-12-18T14:06:11.000Z,
1339933486283698176,14379432,1,0,4,0,1339933486283698176,"O tipo de balbúrdia que fazem as universidades públicas brasileiras. Viva a @UFPR! ❤
https://t.co/gRyXMUL2hV",2020-12-18T14:00:12.000Z,
1339931139348283397,50132756,0,1,0,0,1339926479518482432,@_mulherdofuturo eu acho bizarro pq na UFPR a gente tem isso com a Microsoft e nos avisam pra criar o @ufpr.br logo que a gente entra.,2020-12-18T13:50:52.000Z,161481306
1339918869226524673,1219990315374989315,0,0,1,0,1339918869226524673,"Yesss, hoje é sexta. E que tal programar uma Pós impactante para 2021 🚀

É isso mesmo, faça contato com a coordenação da Pós em Engenharia Industrial 4.0 pelo link e transforme-se neste novo ano: https://t.co/SUtvXZzVxL

#UFPR #InSTA #Pós #Especialização #PósGraduação https://t.co/xPnbR73DnQ",2020-12-18T13:02:07.000Z,
1339914783139786757,1135256009289752577,0,0,0,0,1339590479155843087,@Kauaneks2 @WhoIsPauliz @UFPR boa kkkkkkk,2020-12-18T12:45:53.000Z,1316412401290539010
1339911632575672322,1334897483642793991,2,0,6,0,1339911632575672322,"O Divulga Ciência AE acabou, mas logo virão mais eventos da Agência Escola UFPR! 
Enquanto isso, leia a reportagem sobre o segundo dia de debate, que contou experiências de pesquisadores envolvidos com divulgação científica na @UFPR, @ufesoficial e @ufmg. 
https://t.co/SaVBMmQkEb",2020-12-18T12:33:22.000Z,
1339873043489931264,59955682,0,0,2,0,1339873043489931264,"😷Segundo o Grupo de Pesquisa em Sociologia e Políticas Sociais da @UFPR, ao invés do poder público evitar que o vírus circulasse e infectasse as pessoas, optou por manter o contágio sob níveis considerados toleráveis na Região Metropolitana de Curitiba.
https://t.co/jmBhYkGRdA",2020-12-18T10:00:01.000Z,
1339779052865990656,97827181,0,0,1,0,1339566741123428357,@UFPR olar https://t.co/KfQdMRnZOT,2020-12-18T03:46:32.000Z,23978439
1339778373527232512,245619646,0,0,5,0,1339566741123428357,@UFPR coloca no cardápio do r.u. já por favor,2020-12-18T03:43:50.000Z,23978439
